runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,traj_family,traj_position_weight,traj_length_weight,traj_start_frame_weight,seed,nposframe,poisson_noise,difficulty,candidate_tracks,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective
0.08324589999392629,30,1.0,0.6421568627450981,0.782089552238806,262,0,146,0.6999999999999998,0.6857142857142857,1.0,1.0,12,18,0.8166081266704033,1.5676699434858863,30,0.4,0.6697038724373576,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.4079285003244877,0.44685065746307373,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_75_25,position_length,0.75,0.25,0.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.6634380765099926,0.5538438785571006
0.0908258999697864,30,1.0,0.6421568627450981,0.782089552238806,262,0,146,0.6999999999999998,0.6857142857142857,1.0,1.0,12,18,0.8166081266704033,1.5676699434858863,30,0.4,0.6697038724373576,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.5363428021470705,0.5474715977907181,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_60_40,position_length,0.6,0.4,0.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.6634380765099926,0.5538438785571006
0.08678480004891753,30,1.0,0.5122549019607843,0.6774716369529984,209,0,199,0.5523809523809524,0.5285714285714286,1.0,1.0,12,18,0.7847520261399338,1.5978711721661651,30,0.4,0.5284738041002278,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.1815746814633409,0.15409473329782486,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_90_10,position_start,0.9,0.0,0.1,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.5531593070887467,0.4828508736537519
0.09735339996404946,30,1.0,0.5122549019607843,0.6774716369529984,209,0,199,0.5523809523809524,0.5285714285714286,1.0,1.0,12,18,0.7847520261399338,1.5978711721661651,30,0.4,0.5284738041002278,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.17631224015106758,0.12841228395700455,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_75_25,position_start,0.75,0.0,0.25,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.5531593070887467,0.4828508736537519
0.0952290000859648,30,1.0,0.5122549019607843,0.6774716369529984,209,0,199,0.5523809523809524,0.5285714285714286,1.0,1.0,12,18,0.7847520261399338,1.5978711721661651,30,0.4,0.5284738041002278,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.17104979728658995,0.10272982716560364,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_60_40,position_start,0.6,0.0,0.4,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.5531593070887467,0.4828508736537519
0.10842960001900792,30,1.0,0.5759803921568627,0.7309486780715396,235,0,173,0.6261904761904761,0.6857142857142857,1.0,1.0,12,18,0.7732782074211141,1.5424637258300549,30,0.4,0.5990888382687927,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.3084806641563773,0.33329547941684723,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.6089854905458785,0.5185809928005537
0.09727979998569936,30,1.0,0.6053921568627451,0.7541984732824427,247,0,161,0.6571428571428571,0.6857142857142857,1.0,1.0,12,18,0.7900163601136869,1.5407195349698675,30,0.4,0.6287015945330297,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.4158112083872159,0.4087272733449936,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.6327276287564638,0.5337293790040317
0.09692049992736429,30,1.0,0.5784313725490197,0.732919254658385,236,0,172,0.6309523809523808,0.6857142857142857,1.0,1.0,12,18,0.7795847463531927,1.5534715417564253,30,0.4,0.6036446469248291,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.4280017713705699,0.4238101541996002,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.6118209768071876,0.5205902507581224
0.10325419995933771,30,1.0,0.5784313725490197,0.732919254658385,236,0,172,0.6309523809523808,0.6857142857142857,1.0,1.0,12,18,0.7795847463531927,1.5534715417564253,30,0.4,0.6036446469248291,0.967593954248366,1.158887775762924,30,12,12,18,0,0,0,0.5840750620700419,0.6021167635917664,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,80,"npos=3, noise=80",30,492,14.057142857142857,14.0,0.6118209768071876,0.5205902507581224
0.08390100009273738,26,1.0,0.5759803921568627,0.7309486780715396,235,0,173,0.6357142857142857,0.6285714285714286,1.0,1.0,12,14,0.8226312959776887,1.080790187834929,26,0.46153846153846156,0.6433734939759036,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.14847821556031704,0.1295788288116455,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,ablation,1.0,0.0,0.0,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6178240672008105,0.5552199222950971
0.019132699933834374,26,1.0,0.6691176470588235,0.801762114537445,273,0,135,0.719047619047619,0.6285714285714286,1.0,1.0,12,14,58.552696326830976,48.143635421714755,26,0.038461538461538464,0.0819277108433735,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.9833333163211743,1.2999999523162842,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,length_only,ablation,0.0,1.0,0.0,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.5629321186571332,0.26812372790770966
0.01177590002771467,26,1.0,0.5686274509803921,0.725,232,0,176,0.6238095238095238,0.6285714285714286,1.0,1.0,12,14,43.01563927377585,40.59822514842504,26,0.07692307692307693,0.0963855421686747,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.11666666964689891,0.0,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,start_only,ablation,0.0,0.0,1.0,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.5029102122776821,0.2622465686923518
0.09852430003229529,26,1.0,0.6372549019607843,0.778443113772455,260,0,148,0.6976190476190477,0.6285714285714286,1.0,1.0,12,14,0.8652537629933742,1.1392143676682616,26,0.46153846153846156,0.7060240963855422,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.24855301901698112,0.2533859610557556,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_90_10,position_length,0.9,0.1,0.0,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6662852316375957,0.586571936228166
0.07745559990871698,26,1.0,0.6372549019607843,0.778443113772455,260,0,148,0.6976190476190477,0.6285714285714286,1.0,1.0,12,14,0.8652537629933742,1.1392143676682616,26,0.46153846153846156,0.7060240963855422,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.3835164047777653,0.4444882869720459,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_75_25,position_length,0.75,0.25,0.0,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6662852316375957,0.586571936228166
0.09158950007986277,26,1.0,0.6397058823529411,0.780269058295964,261,0,147,0.7023809523809524,0.6285714285714286,1.0,1.0,12,14,0.8793584087901236,1.1698817565639643,26,0.46153846153846156,0.7108433734939759,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.5164584933469692,0.6242723166942596,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_60_40,position_length,0.6,0.4,0.0,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6690586792343536,0.5886181348861667
0.12444579997099936,26,1.0,0.5686274509803921,0.725,232,0,176,0.6238095238095238,0.6285714285714286,1.0,1.0,12,14,0.8019196936401586,1.089893502726075,26,0.46153846153846156,0.6313253012048192,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.15525869000703096,0.12701938301324844,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_90_10,position_start,0.9,0.0,0.1,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6101439772819531,0.5498276622975419
0.1031000999500975,26,1.0,0.5686274509803921,0.725,232,0,176,0.6238095238095238,0.6285714285714286,1.0,1.0,12,14,0.8019196936401586,1.089893502726075,26,0.46153846153846156,0.6313253012048192,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.14882669070114693,0.126661516726017,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_75_25,position_start,0.75,0.0,0.25,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6101439772819531,0.5498276622975419
0.09832500002812594,26,1.0,0.5686274509803921,0.725,232,0,176,0.6238095238095238,0.6285714285714286,1.0,1.0,12,14,0.8019196936401586,1.089893502726075,26,0.46153846153846156,0.6313253012048192,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.142394688911736,0.10132921487092972,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_60_40,position_start,0.6,0.0,0.4,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6101439772819531,0.5498276622975419
0.09593790001235902,26,1.0,0.5686274509803921,0.725,232,0,176,0.6238095238095238,0.6285714285714286,1.0,1.0,12,14,0.8019196936401586,1.089893502726075,26,0.46153846153846156,0.6313253012048192,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.2709706847866376,0.2726552188396454,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6101439772819531,0.5498276622975419
0.11041180009488016,26,1.0,0.6078431372549019,0.7560975609756097,248,0,160,0.669047619047619,0.6285714285714286,1.0,1.0,12,14,0.8443402359114048,1.0850351001615957,26,0.46153846153846156,0.6771084337349398,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.37917988871534664,0.40130358934402466,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6437106744252827,0.5720167671490034
0.10319679998792708,26,1.0,0.5686274509803921,0.725,232,0,176,0.6238095238095238,0.6285714285714286,1.0,1.0,12,14,0.8019196936401586,1.089893502726075,26,0.46153846153846156,0.6313253012048192,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.38239468199511367,0.3811173737049103,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6101439772819531,0.5498276622975419
0.09338099998421967,26,1.0,0.5686274509803921,0.725,232,0,176,0.6238095238095238,0.6285714285714286,1.0,1.0,12,14,0.8019196936401586,1.089893502726075,26,0.46153846153846156,0.6313253012048192,0.9511657202446676,1.4002360693461409,26,12,12,14,0,0,0,0.5309600106750926,0.5006207674741745,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,5,100,"npos=5, noise=100",26,458,13.085714285714285,13.0,0.6101439772819531,0.5498276622975419
0.08976330002769828,32,1.0,0.40441176470588236,0.5759162303664922,165,0,243,0.44523809523809527,0.37142857142857144,1.0,1.0,12,20,1.1917174242732853,1.3835824998791002,32,0.375,0.4410377358490566,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.17440888471901417,0.16897054761648178,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,ablation,1.0,0.0,0.0,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.4609543590291036,0.4199664895593721
0.022260300000198185,32,1.0,0.5612745098039216,0.7189952904238619,229,0,179,0.6095238095238096,0.5428571428571428,1.0,1.0,12,20,52.136880785713814,62.41631528616075,32,0.0,0.0,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,1.3666666572292645,1.600000023841858,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,length_only,ablation,0.0,1.0,0.0,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.4818785975928833,0.20475143903715334
0.018960299901664257,32,1.0,0.41421568627450983,0.58578856152513,169,0,239,0.45238095238095233,0.4285714285714286,1.0,1.0,12,20,48.279573863743735,57.547557179451466,32,0.0,0.0,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.033333333830038704,0.0,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,start_only,ablation,0.0,0.0,1.0,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.3759895188578031,0.16239580754312125
0.09878939995542169,32,1.0,0.5171568627450981,0.6817447495961229,211,0,197,0.5619047619047619,0.5,1.0,1.0,12,20,1.1574999312504133,1.4441793760766468,32,0.375,0.5566037735849056,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.3234782877067725,0.358547180891037,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_90_10,position_length,0.9,0.1,0.0,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.5604985065697986,0.4816903695059272
0.09893159999046475,32,1.0,0.5514705882352942,0.7109004739336493,225,0,183,0.5928571428571429,0.5428571428571428,1.0,1.0,12,20,1.2008423626119527,1.5290688227683165,32,0.375,0.5872641509433962,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.5078377729902664,0.5699903666973114,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_75_25,position_length,0.75,0.25,0.0,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.587250986462825,0.49828184680829324
0.11073790001682937,32,1.0,0.5514705882352942,0.7109004739336493,225,0,183,0.5928571428571429,0.5428571428571428,1.0,1.0,12,20,1.2008423626119527,1.5290688227683165,32,0.375,0.5872641509433962,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.6912702303379774,0.7865290641784668,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_60_40,position_length,0.6,0.4,0.0,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.587250986462825,0.49828184680829324
0.11031610006466508,32,1.0,0.41421568627450983,0.58578856152513,169,0,239,0.4523809523809524,0.4285714285714286,1.0,1.0,12,20,1.1944553946785157,1.4430915166036509,32,0.375,0.4481132075471698,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.1720162002990643,0.17730796337127686,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_90_10,position_start,0.9,0.0,0.1,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.4687272922598341,0.42442410942991377
0.09951930004172027,32,1.0,0.41421568627450983,0.58578856152513,169,0,239,0.4523809523809524,0.4285714285714286,1.0,1.0,12,20,1.1944553946785157,1.4430915166036509,32,0.375,0.4481132075471698,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.14890239325662455,0.1477566435933113,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_75_25,position_start,0.75,0.0,0.25,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.4687272922598341,0.42442410942991377
0.10042869998142123,32,1.0,0.41421568627450983,0.58578856152513,169,0,239,0.4523809523809524,0.4285714285714286,1.0,1.0,12,20,1.1944553946785157,1.4430915166036509,32,0.375,0.4481132075471698,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.12578858404109874,0.11820532009005547,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_60_40,position_start,0.6,0.0,0.4,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.4687272922598341,0.42442410942991377
0.11883359996136278,32,1.0,0.4681372549019608,0.6377295492487479,191,0,217,0.5047619047619047,0.4714285714285714,1.0,1.0,12,20,1.1160521464775088,1.3553194959054116,32,0.375,0.5,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.3367642822364966,0.35647375881671906,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.5158700552655595,0.45302210032594004
0.1159725000616163,32,1.0,0.5024509803921569,0.6688417618270799,205,0,203,0.5452380952380952,0.5,1.0,1.0,12,20,1.1266764198641757,1.4108864248647657,32,0.375,0.5400943396226415,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.477409344787399,0.5107855200767517,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.5475195190919693,0.47331574679488586
0.09636620001401752,32,1.0,0.4681372549019608,0.6377295492487479,191,0,217,0.5047619047619047,0.4714285714285714,1.0,1.0,12,20,1.1160521464775088,1.3553194959054116,32,0.375,0.5,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.485906549418966,0.5102175325155258,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.5158700552655595,0.45302210032594004
0.08558139996603131,32,1.0,0.4681372549019608,0.6377295492487479,191,0,217,0.5047619047619047,0.4714285714285714,1.0,1.0,12,20,1.1160521464775088,1.3553194959054116,32,0.375,0.5,0.9605097302078727,1.4026533517730777,32,12,12,20,0,0,0,0.6847628901402155,0.723440945148468,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5,100,"npos=5, noise=100",32,475,13.571428571428571,13.0,0.5158700552655595,0.45302210032594004
0.07275710010435432,23,1.0,0.5294117647058824,0.6923076923076924,216,0,192,0.5595238095238096,0.5,1.0,1.0,12,11,0.7601416285400838,0.9640532983086162,23,0.5217391304347826,0.5745721271393643,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.1277683029572169,0.10674028843641281,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,ablation,1.0,0.0,0.0,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.5693700864986779,0.5467526033726736
0.0072459999937564135,23,1.0,0.7426470588235294,0.8523206751054853,303,0,105,0.7714285714285715,0.8,1.0,1.0,12,11,43.91530631051316,43.723698936876545,23,0.043478260869565216,0.08557457212713937,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.8000000131626924,0.7000000178813934,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,length_only,ablation,0.0,1.0,0.0,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.6018536662289563,0.2863919395435651
0.007181899971328676,23,1.0,0.6519607843137255,0.7893175074183977,266,0,142,0.6857142857142856,0.8,1.0,1.0,12,11,45.893140352824076,47.07061053730607,23,0.043478260869565216,0.08557457212713937,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.10000000149011612,0.0,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,start_only,ablation,0.0,0.0,1.0,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.5489235109568411,0.26521987743471903
0.06156489998102188,23,1.0,0.7401960784313726,0.8507042253521127,302,0,106,0.7690476190476191,0.8,1.0,1.0,12,11,0.7751401127820926,1.0217682849764527,23,0.5217391304347826,0.7897310513447433,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.20275849538544813,0.18305949866771698,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_90_10,position_length,0.9,0.1,0.0,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.7331668997167398,0.6531740219852834
0.08036809996701777,23,1.0,0.7401960784313726,0.8507042253521127,302,0,106,0.7690476190476191,0.8,1.0,1.0,12,11,0.7751401127820926,1.0217682849764527,23,0.5217391304347826,0.7897310513447433,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.30368764512240887,0.2653510123491287,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_75_25,position_length,0.75,0.25,0.0,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.7331668997167398,0.6531740219852834
0.06731239997316152,23,1.0,0.7401960784313726,0.8507042253521127,302,0,106,0.7690476190476191,0.8,1.0,1.0,12,11,0.7751401127820926,1.0217682849764527,23,0.5217391304347826,0.7897310513447433,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.40461678461482126,0.35228079557418823,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_len_60_40,position_length,0.6,0.4,0.0,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.7331668997167398,0.6531740219852834
0.06595269998069853,23,1.0,0.625,0.7692307692307693,255,0,153,0.6595238095238095,0.8,1.0,1.0,12,11,0.7503754854313062,0.9301656613947322,23,0.5217391304347826,0.6772616136919315,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.14185211807489395,0.09686020761728287,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_90_10,position_start,0.9,0.0,0.1,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.6482716709797594,0.5978095903954308
0.09174229996278882,23,1.0,0.625,0.7692307692307693,255,0,153,0.6595238095238095,0.8,1.0,1.0,12,11,0.7503754854313062,0.9301656613947322,23,0.5217391304347826,0.6772616136919315,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.1459878801057736,0.09738350659608841,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_75_25,position_start,0.75,0.0,0.25,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.6482716709797594,0.5978095903954308
0.08958200004417449,23,1.0,0.625,0.7692307692307693,255,0,153,0.6595238095238095,0.8,1.0,1.0,12,11,0.7503754854313062,0.9301656613947322,23,0.5217391304347826,0.6772616136919315,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.15012363654871783,0.08610979467630386,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_start_60_40,position_start,0.6,0.0,0.4,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.6482716709797594,0.5978095903954308
0.08443359995726496,23,1.0,0.7401960784313726,0.8507042253521127,302,0,106,0.7690476190476191,0.8,1.0,1.0,12,11,0.7751401127820926,1.0217682849764527,23,0.5217391304347826,0.7897310513447433,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.2342112579693397,0.17994177341461182,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.7331668997167398,0.6531740219852834
0.07098570000380278,23,1.0,0.7401960784313726,0.8507042253521127,302,0,106,0.7690476190476191,0.8,1.0,1.0,12,11,0.7751401127820926,1.0217682849764527,23,0.5217391304347826,0.7897310513447433,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.30149735044687986,0.22432760149240494,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.7331668997167398,0.6531740219852834
0.08076309994794428,23,1.0,0.7401960784313726,0.8507042253521127,302,0,106,0.7690476190476191,0.8,1.0,1.0,12,11,0.7751401127820926,1.0217682849764527,23,0.5217391304347826,0.7897310513447433,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.3329501136516531,0.21228080242872238,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.7331668997167398,0.6531740219852834
0.06723310006782413,23,1.0,0.7352941176470589,0.8474576271186441,300,0,108,0.761904761904762,0.8,1.0,1.0,12,11,0.7832619788014111,1.262245280914105,23,0.4782608695652174,0.7603911980440098,0.9937888198757764,1.0293824129183275,23,12,12,11,0,0,0,0.4586574075122674,0.2734893411397934,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,5,100,"npos=5, noise=100",23,447,12.771428571428572,13.0,0.7253264513216088,0.6270841489512944
0.06652769993524998,23,1.0,0.6102941176470589,0.7579908675799087,249,0,159,0.6619047619047619,0.7714285714285715,1.0,1.0,12,11,0.8621348331982863,1.2433037184123112,22,0.5454545454545454,0.7637362637362637,0.949239000571399,1.6306009984516436,23,12,12,11,0,0,0,0.16833690429727236,0.17857274413108826,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,ablation,1.0,0.0,0.0,3,5,100,"npos=5, noise=100",23,464,13.257142857142858,13.0,0.6557990582020907,0.626904533822342
0.011303899926133454,23,1.0,0.678921568627451,0.8087591240875912,277,0,131,0.7333333333333333,0.7857142857142858,1.0,1.0,12,11,50.66876423673337,56.096967359983225,22,0.045454545454545456,0.027472527472527472,0.949239000571399,1.6306009984516436,23,12,12,11,0,0,0,0.9333333397905031,0.75,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,length_only,ablation,0.0,1.0,0.0,3,5,100,"npos=5, noise=100",23,464,13.257142857142858,13.0,0.561833774498008,0.26013510820080166
0.008218400063924491,23,1.0,0.571078431372549,0.7269890795631825,233,0,175,0.6285714285714286,0.6857142857142857,1.0,1.0,12,11,56.56052178073439,58.48960171148125,22,0.045454545454545456,0.024725274725274724,0.949239000571399,1.6306009984516436,23,12,12,11,0,0,0,0.11666666840513547,0.0,traj2traj,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,start_only,ablation,0.0,0.0,1.0,3,5,100,"npos=5, noise=100",23,464,13.257142857142858,13.0,0.4943461881332396,0.23261809563291624
