runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,seed,nposframe,poisson_noise,difficulty,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective
0.2614495001034811,29,1.0,0.34558823529411764,0.5136612021857923,141,0,267,0.4071428571428571,0.34285714285714286,1.0,1.0,12,17,1.0111774673489444,1.3503826532802796,27,0.4444444444444444,0.48169014084507045,0.9459799970144798,1.3018452866778212,29,12,12,17,0,0,0,0.18570464849472046,0.1910807192325592,peak2peak,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,position_only,0,3,80,"npos=3, noise=80",485,13.857142857142858,13.0,0.4270779210028124,0.4416468391404895
0.1947734000859782,33,1.0,0.3946078431372549,0.5659050966608085,161,0,247,0.4428571428571429,0.37142857142857144,1.0,1.0,12,21,0.897926016617101,1.191069890078436,33,0.36363636363636365,0.4696969696969697,0.9788973478628652,1.2609656300746657,33,12,12,21,0,0,0,0.15743453552325568,0.1689128503203392,peak2peak,distance_only,ablation,1.0,0.0,0.0,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.46075415693692123,0.42034552149666393
0.17079550004564226,23,1.0,0.42401960784313725,0.59552495697074,173,0,235,0.5023809523809525,0.4,1.0,1.0,12,11,1.1180858918092809,2.3646100672757253,19,0.5789473684210527,0.6151202749140894,0.8643633833663238,1.070102525967727,23,12,12,11,0,0,0,0.23584060867627463,0.17122239619493484,peak2peak,intensity_only,ablation,0.0,1.0,0.0,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.5114329357234367,0.5547021027291867
0.18147840001620352,25,1.0,0.3480392156862745,0.5163636363636364,142,0,266,0.4047619047619047,0.38571428571428573,1.0,1.0,12,13,0.9826703705366147,1.545169595332574,24,0.5,0.4644808743169399,0.8949726819507947,1.1514947796509205,25,12,12,13,0,0,0,0.19597194405893484,0.17789873480796814,peak2peak,sigma_only,ablation,0.0,0.0,1.0,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.42535941163032304,0.45986913632815274
0.20801109995227307,32,1.0,0.38480392156862747,0.5557522123893806,157,0,251,0.4190476190476191,0.35714285714285715,1.0,1.0,12,20,0.897926016617101,1.1479243994845432,32,0.375,0.4444444444444444,0.9799661096805493,1.2483312132981423,32,12,12,20,0,0,0,0.15685744024813175,0.16839122027158737,peak2peak,dist_int_90_10,distance_intensity,0.9,0.1,0.0,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.44593745506094756,0.41416631549374916
0.213753700023517,32,1.0,0.3700980392156863,0.5402504472271914,151,0,257,0.41190476190476194,0.37142857142857144,1.0,1.0,12,20,0.8650718290450359,1.1081889219867929,32,0.375,0.4282178217821782,0.9768293931945248,1.3198671967855786,32,12,12,20,0,0,0,0.15696771380801997,0.1681978851556778,peak2peak,dist_int_75_25,distance_intensity,0.75,0.25,0.0,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.43409006799819405,0.4062950210814591
0.19428639998659492,30,1.0,0.3333333333333333,0.5,136,0,272,0.3785714285714286,0.32857142857142857,1.0,1.0,12,18,0.8490574275548183,1.0916404120914511,30,0.4,0.3916256157635468,0.9527904319622585,1.2043514319633033,30,12,12,18,0,0,0,0.14925986155867577,0.1529279127717018,peak2peak,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.4002027341540586,0.39576354679802955
0.18904849991668016,28,1.0,0.5024509803921569,0.6688417618270799,205,0,203,0.5452380952380952,0.4857142857142857,1.0,1.0,12,16,0.9771005560314143,1.2160346497695023,28,0.42857142857142855,0.5871794871794872,0.9751115101212899,1.1162808780892886,28,12,12,16,0,0,0,0.15692716588576636,0.1689128503203392,peak2peak,dist_sig_90_10,distance_sigma,0.9,0.0,0.1,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.555143200714869,0.5065156051126687
0.17058349994476885,26,1.0,0.40441176470588236,0.5759162303664922,165,0,243,0.44285714285714284,0.37142857142857144,1.0,1.0,12,14,1.0299978292916872,1.2671476606837324,25,0.48,0.49732620320855614,0.9545281463550696,1.0977743974237715,26,12,12,14,0,0,0,0.15894062941273054,0.1597541868686676,peak2peak,dist_sig_75_25,distance_sigma,0.75,0.0,0.25,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.4694088395189714,0.47580051116115174
0.17398940003477037,26,1.0,0.4019607843137255,0.5734265734265734,164,0,244,0.4380952380952381,0.37142857142857144,1.0,1.0,12,14,0.991890172171964,1.3554203025137175,26,0.46153846153846156,0.47058823529411764,0.9322108958752741,1.1372561907239787,26,12,12,14,0,0,0,0.1643496248871088,0.16529763489961624,peak2peak,dist_sig_60_40,distance_sigma,0.6,0.0,0.4,position_only,1,3,80,"npos=3, noise=80",456,13.028571428571428,13.0,0.463105743385569,0.46075728193375254
