runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt_x,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,traj_family,traj_position_weight,traj_length_weight,traj_start_frame_weight,seed,nposframe,poisson_noise,difficulty,candidate_tracks,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective,mota,motp,idf1,recall,precision,num_switches,motp_manual,mean_fragments_per_gt_y
0.0865698000416159,27,1.0,0.4607843137254901,0.6308724832214765,188,0,220,0.5166666666666665,0.4428571428571428,1.0,1.0,12,15,0.9999512069729728,1.222682264380059,27,0.4444444444444444,0.5912806539509536,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.3128296658396721,0.3421215415000915,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_90_10,position_length,0.9,0.1,0.0,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5295451893438993,0.5034391045764782,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.138855000026524,27,1.0,0.5318627450980392,0.6944,217,0,191,0.5904761904761904,0.5142857142857142,1.0,1.0,12,15,1.018486362224894,1.5664453408714636,27,0.4444444444444444,0.6757493188010899,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.5069808152814707,0.5491698980331421,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_75_25,position_length,0.75,0.25,0.0,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5923621215808678,0.5446427265256693,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.095226899953559,27,1.0,0.5367647058823529,0.6985645933014354,219,0,189,0.5999999999999999,0.5142857142857142,1.0,1.0,12,15,1.0267435904668334,1.6473814006556673,27,0.4444444444444444,0.6866485013623979,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.6919780448079109,0.7893359363079071,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_60_40,position_length,0.6,0.4,0.0,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5984292833908267,0.5491528217786643,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1606947998516261,27,1.0,0.4019607843137255,0.5734265734265734,164,0,244,0.4571428571428571,0.3857142857142857,1.0,1.0,12,15,0.9892832426266488,1.2236466722887365,27,0.4444444444444444,0.5231607629427792,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.1983219049870968,0.134131021797657,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.4757633032805679,0.4689675689130729,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1060283000115305,27,1.0,0.4607843137254901,0.6308724832214765,188,0,220,0.5190476190476191,0.4142857142857142,1.0,1.0,12,15,1.061904613234716,2.0815700415852403,27,0.4074074074074074,0.5068119891008175,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.19704702993234,0.1117758527398109,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5172378024381353,0.4677452187872246,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1035891999490559,27,1.0,0.4681372549019608,0.6377295492487479,191,0,217,0.5214285714285715,0.4142857142857142,1.0,1.0,12,15,1.0385007864842228,2.127033412171254,27,0.4074074074074074,0.5095367847411444,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.171894064793984,0.0894206836819648,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5217580572433728,0.4700359261408557,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1199923001695424,27,1.0,0.5,0.6666666666666666,204,0,204,0.5595238095238095,0.4428571428571428,1.0,1.0,12,15,1.069789401286935,2.024128540095273,27,0.4074074074074074,0.553133514986376,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.3535866209616263,0.3505650013685226,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5521726027074161,0.4905320559952713,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1643624000716954,27,1.0,0.5,0.6666666666666666,204,0,204,0.5595238095238095,0.4428571428571428,1.0,1.0,12,15,1.069789401286935,2.024128540095273,27,0.4074074074074074,0.553133514986376,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.4851174615323543,0.5436757206916809,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5521726027074161,0.4905320559952713,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1494575999677181,27,1.0,0.5073529411764706,0.673170731707317,207,0,201,0.5619047619047619,0.4428571428571428,1.0,1.0,12,15,1.061904613234716,2.0665604030606413,27,0.4074074074074074,0.555858310626703,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.4800714006026585,0.5460077226161957,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5564581606242242,0.4927521631515782,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1704883999191224,27,1.0,0.5073529411764706,0.673170731707317,207,0,201,0.5619047619047619,0.4428571428571428,1.0,1.0,12,15,1.061904613234716,2.0665604030606413,27,0.4074074074074074,0.555858310626703,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.637076715628306,0.751108855009079,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,3,80,"npos=3, noise=80",27,437,12.485714285714286,12.0,0.5564581606242242,0.4927521631515782,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2718559000641107,30,1.0,0.4926470588235294,0.6600985221674877,201,0,207,0.5357142857142857,0.4714285714285714,1.0,1.0,12,18,0.7657836047852437,1.0907910846289948,30,0.4,0.5056179775280899,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.1429042673359314,0.1606034711003303,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.5369488406235842,0.4719956273869486,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
