runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt_x,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,seed,nposframe,poisson_noise,difficulty,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective,mota,motp,idf1,recall,precision,num_switches,motp_manual,mean_fragments_per_gt_y
0.2019505000207573,27,1.0,0.409313725490196,0.5808695652173913,167,0,241,0.4619047619047619,0.3857142857142857,1.0,1.0,12,15,0.9759397324664782,1.204183159301877,27,0.4444444444444444,0.5286103542234333,0.9657225853304284,1.2866931006851066,27,12,12,15,0,0,0,0.1558567956089973,0.1415121480822563,peak2peak,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4815427522216518,0.4722947555675905,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.232332699932158,29,1.0,0.392156862745098,0.5633802816901409,160,0,248,0.4380952380952381,0.3857142857142857,1.0,1.0,12,17,0.9576555768955172,1.129160439833797,29,0.4137931034482758,0.4972972972972973,0.9571801761456934,1.1783750335931196,29,12,12,17,0,0,0,0.1521753724664449,0.1360270977020263,peak2peak,dist_sig_90_10,distance_sigma,0.9,0.0,0.1,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4622173365501164,0.4463271458511866,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2849882999435067,28,1.0,0.4313725490196078,0.6027397260273972,176,0,232,0.4714285714285715,0.3571428571428571,1.0,1.0,12,16,0.955565102353014,1.1318815371033022,28,0.4285714285714285,0.5395095367847411,0.9757884972170688,1.3227573388184668,28,12,12,16,0,0,0,0.152268897742033,0.1360270977020263,peak2peak,dist_sig_75_25,distance_sigma,0.75,0.0,0.25,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4965700672547289,0.4739967579730933,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2406542999669909,25,1.0,0.4117647058823529,0.5833333333333334,168,0,240,0.4642857142857142,0.3428571428571428,1.0,1.0,12,13,0.9985281816281194,1.2592476115649731,25,0.48,0.5342465753424658,0.975593395252838,1.2410925017649477,25,12,12,13,0,0,0,0.1663019427408774,0.1450201496481895,peak2peak,dist_sig_60_40,distance_sigma,0.6,0.0,0.4,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4841306008583597,0.4886568819308546,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2883487001527101,28,1.0,0.3897058823529412,0.5608465608465609,159,0,249,0.4333333333333333,0.3857142857142857,1.0,1.0,12,16,0.9576555768955172,1.1532311579416197,28,0.4285714285714285,0.490566037735849,0.9757884972170688,1.17353991942838,28,12,12,16,0,0,0,0.151461886242032,0.1355363354086876,peak2peak,dist_meta_80_10_10,all_terms,0.8,0.1,0.1,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4587503110036329,0.4495727263651792,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2231463999487459,27,1.0,0.409313725490196,0.5808695652173913,167,0,241,0.4619047619047619,0.3714285714285714,1.0,1.0,12,15,0.95337809777058,1.1585036789481973,27,0.4444444444444444,0.5388888888888889,0.9769459298871064,1.1783750335931196,27,12,12,15,0,0,0,0.155239666501681,0.1389629021286964,peak2peak,dist_meta_70_20_10,all_terms,0.7,0.2,0.1,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4831691385515797,0.4748643892339544,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2791451001539826,27,1.0,0.3651960784313725,0.5350089766606821,149,0,259,0.4214285714285715,0.3571428571428571,1.0,1.0,12,15,1.0034124109452494,1.22250158193102,27,0.4444444444444444,0.4862637362637362,0.9727331673410106,1.2866931006851066,27,12,12,15,0,0,0,0.1656966153532266,0.1389629021286964,peak2peak,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4420383950859997,0.4484883643187054,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2504821000620723,23,1.0,0.3823529411764705,0.5531914893617021,156,0,252,0.4357142857142857,0.3571428571428571,1.0,1.0,12,11,1.0684605276761274,1.3828920663874915,23,0.5217391304347826,0.5111731843575419,0.9619900576027776,1.1974696279346482,23,12,12,11,0,0,0,0.1753205365190903,0.1655235737562179,peak2peak,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,position_only,2,3,80,"npos=3, noise=80",437,12.485714285714286,12.0,0.4581935667842683,0.4906986747070676,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.2184727001003921,29,1.0,0.4950980392156863,0.6622950819672131,202,0,206,0.5357142857142857,0.4428571428571428,1.0,1.0,12,17,0.8173444550489642,1.1041354653060895,27,0.4444444444444444,0.6064690026954178,0.9523287057769816,1.2450677700862092,29,12,12,17,0,0,0,0.1390008597324291,0.1433140337467193,peak2peak,distance_only,ablation,1.0,0.0,0.0,position_only,3,3,80,"npos=3, noise=80",492,14.057142857142855,14.0,0.552981421110057,0.5154254734165035,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.321864299941808,24,1.0,0.4632352941176471,0.6331658291457286,189,0,219,0.5285714285714286,0.4428571428571428,1.0,1.0,12,12,0.898687542938739,1.5784997604451008,19,0.5789473684210527,0.6463414634146342,0.8277223170114426,1.06864734260679,24,12,12,12,0,0,0,0.2147951442748308,0.1816690042614936,peak2peak,intensity_only,ablation,0.0,1.0,0.0,position_only,3,3,80,"npos=3, noise=80",492,14.057142857142855,14.0,0.5423069129418963,0.5726546219083681,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.2866594998631626,29,1.0,0.4411764705882353,0.6122448979591837,180,0,228,0.4976190476190476,0.3857142857142857,1.0,1.0,12,17,0.8200818223474413,1.2799166984254322,25,0.4,0.4739583333333333,0.864300495537818,1.2455343296238128,29,12,12,17,0,0,0,0.1886432524770498,0.1880977377295494,peak2peak,sigma_only,ablation,0.0,0.0,1.0,position_only,3,3,80,"npos=3, noise=80",492,14.057142857142855,14.0,0.4985456540505508,0.4507004676870749,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
