runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_assigned_coverage,mean_fragments_per_gt,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,assigned_median_position_error_px,assigned_mean_position_error_px,clear_tp,clear_fp,clear_fn,deta,assa,hota,mota,motp_px,id_switches,fragmentations,mean_fragmentations_per_gt,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,seed,setup_index,setup,nparticles,intensity_mean,intensity_std,difficulty,cache_version,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,n_gt_fragments,n_source_gt,mean_gt_length,median_gt_length,min_start_frame,max_start_frame,original_gt_count,peak_objective,traj_objective
0.65561189991422,30,0.7289377289377289,0.5482093663911846,0.6257861635220126,199,74,164,0.8227833802376485,0.9791666666666667,0.5848518605378361,1.0,1.0,10,20,0.6719818193263268,0.8976422741682089,0.6382961628508468,0.8999163340302768,307,188,66,0.5472370766488414,0.6165755939654998,0.5808726414410504,0.24128686327077753,0.8976422741682089,29,34,3.4,peak2peak,dist_int_75_25,distance_intensity,0.75,0.25,0.0,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.5808726414410504,0.6257861635220126
0.5596870000008494,27,0.7315436241610739,0.6005509641873278,0.659606656580938,218,80,145,0.8179084584115073,0.9635416666666667,0.6461018605378361,1.0,1.0,10,17,0.6640838306058707,0.8890019425811451,0.6430843501289748,0.989608240481569,305,184,68,0.547576301615799,0.6647035282070762,0.6033041518559306,0.24932975871313678,0.8890019425811451,28,34,3.4,peak2peak,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.6033041518559306,0.659606656580938
0.368819999974221,28,0.7259786476868327,0.5619834710743802,0.6335403726708074,204,77,159,0.816171435272045,0.9895833333333333,0.6043585834896811,1.0,1.0,10,18,0.672422825284803,0.8858604863755941,0.6403192549627056,0.842384884553512,304,196,69,0.5342706502636204,0.6732020442083133,0.5997266826796804,0.2278820375335121,0.8858604863755941,23,32,3.2,peak2peak,dist_sig_90_10,distance_sigma,0.9,0.0,0.1,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.5997266826796804,0.6335403726708074
0.28761329990811646,26,0.7063197026022305,0.5234159779614325,0.6012658227848101,190,79,173,0.8243332835863324,0.9744318181818181,0.5641163511285463,1.0,1.0,10,16,0.678537530885699,0.9004927767599461,0.648494133638752,0.8714999204251519,307,188,66,0.5472370766488414,0.5821746507829056,0.5644356065960912,0.24932975871313678,0.9004927767599461,26,32,3.2,peak2peak,dist_sig_75_25,distance_sigma,0.75,0.0,0.25,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.5644356065960912,0.6012658227848101
0.3699825999792665,25,0.7217741935483871,0.4931129476584022,0.585924713584288,179,69,184,0.8324917917448404,0.9895833333333333,0.514873926886122,1.0,1.0,10,15,0.6776071426674601,0.9071292440363542,0.6416545916107228,1.1708903139578517,310,185,63,0.5555555555555556,0.6141270351448307,0.584107598128609,0.24932975871313678,0.9071292440363542,32,31,3.1,peak2peak,dist_sig_60_40,distance_sigma,0.6,0.0,0.4,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.584107598128609,0.585924713584288
0.42939460021443665,29,0.6942148760330579,0.4628099173553719,0.5553719008264463,168,74,195,0.8192804096310194,0.9791666666666667,0.49550077463187214,1.0,1.0,10,19,0.6640838306058707,0.8870754544392033,0.6367943413857451,0.9379478308891244,305,197,68,0.5350877192982456,0.6190210937220727,0.5755263549458438,0.2091152815013405,0.8870754544392033,30,30,3.0,peak2peak,dist_meta_80_10_10,all_terms,0.8,0.1,0.1,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.5755263549458438,0.5553719008264463
0.49814230017364025,27,0.720164609053498,0.4820936639118457,0.5775577557755776,175,68,188,0.8211281553812041,0.9640151515151516,0.5203178478026039,1.0,1.0,10,17,0.6680328249660987,0.8863123053733245,0.6413456238286995,0.9809438122092226,306,194,67,0.5396825396825397,0.6178320088371493,0.5774367044329604,0.21715817694369977,0.8863123053733245,31,33,3.3,peak2peak,dist_meta_70_20_10,all_terms,0.7,0.2,0.1,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.5774367044329604,0.5775577557755776
0.45373209984973073,26,0.7310344827586207,0.5840220385674931,0.6493108728943339,212,78,151,0.812874950252999,0.9635416666666667,0.6223518605378361,1.0,1.0,10,16,0.6640838306058707,0.8828262219855135,0.6442447233007315,0.9896592357698712,303,190,70,0.5381882770870338,0.6748764233758122,0.60266954423074,0.23324396782841827,0.8828262219855135,26,34,3.4,peak2peak,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.60266954423074,0.6493108728943339
0.58278560009785,24,0.7376425855513308,0.5344352617079889,0.6198083067092651,194,69,169,0.8211745622263915,0.9895833333333333,0.555498926886122,1.0,1.0,10,14,0.6747702928462502,0.892125119889223,0.6621737144500506,1.3089123615045781,306,184,67,0.5493716337522442,0.615128087632928,0.5813208429686616,0.24128686327077753,0.892125119889223,32,30,3.0,peak2peak,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,position_only,1,1,S2,10,700.0,100.0,"S2: N=10, I=700+/-100",fragmented_gt_v2,554,11.08,11.0,10,10,37.3,38.0,1.0,12.0,10,0.5813208429686616,0.6198083067092651
0.6656180999707431,32,0.8045325779036827,0.5071428571428571,0.6221248630887185,284,69,276,0.7676470589882415,0.9333333333333333,0.5408500351002578,1.0,1.0,15,17,0.737372465399111,0.9134314612880277,0.7179396528989326,1.105700348756633,438,182,137,0.5785997357992074,0.6543460686300586,0.615308428701088,0.40695652173913044,0.9134314612880277,22,32,2.1333333333333333,peak2peak,distance_only,ablation,1.0,0.0,0.0,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.615308428701088,0.6221248630887185
0.8900555998552591,32,0.7521367521367521,0.4714285714285714,0.5795828759604829,264,87,296,0.7499905742061537,0.9069767441860465,0.5172618109520756,1.0,1.0,15,17,0.7368280141247855,0.914355747940696,0.7565486453191833,1.5043867747514328,429,199,146,0.5542635658914729,0.5461179853862255,0.5501757010061755,0.2973913043478261,0.914355747940696,59,45,3.0,peak2peak,intensity_only,ablation,0.0,1.0,0.0,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.5501757010061755,0.5795828759604829
0.810205299872905,33,0.814935064935065,0.44821428571428573,0.5783410138248848,251,57,309,0.7556885350336169,0.9302325581395349,0.5014594673052806,1.0,1.0,15,18,0.7414714304166681,0.9124327960741927,0.856212139851534,1.6406379321105289,432,202,143,0.555984555984556,0.4901389798169581,0.5220246192127864,0.2556521739130435,0.9124327960741927,83,37,2.466666666666667,peak2peak,sigma_only,ablation,0.0,0.0,1.0,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.5220246192127864,0.5783410138248848
0.9235702999867499,33,0.7650602409638554,0.45357142857142857,0.5695067264573992,254,78,306,0.76191975695451,0.9512195121951219,0.48397472571248884,1.0,1.0,15,18,0.7405624415835861,0.9161408282384577,0.735903823368584,1.1666712232097498,435,190,140,0.5686274509803921,0.6570378582215611,0.6112362575290692,0.38086956521739135,0.9161408282384577,26,31,2.066666666666667,peak2peak,dist_int_90_10,distance_intensity,0.9,0.1,0.0,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.6112362575290692,0.5695067264573992
2.1954185999929905,33,0.727810650887574,0.4392857142857143,0.5478841870824053,246,92,314,0.7620065083859339,0.9375,0.4759546755871756,1.0,1.0,15,18,0.7411522343693812,0.9161521013219875,0.7231392547480354,1.1539020883404174,435,186,140,0.5716162943495401,0.6266276251112923,0.5984902346765315,0.3773913043478261,0.9161521013219875,32,33,2.2,peak2peak,dist_int_75_25,distance_intensity,0.75,0.25,0.0,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.5984902346765315,0.5478841870824053
1.3101592001039535,30,0.7479674796747967,0.4928571428571429,0.5941872981700753,276,93,284,0.7713825194342282,0.9375,0.5357456921719348,1.0,1.0,15,15,0.7408573379764836,0.9215971984800637,0.7226886178843135,1.0995939687848688,440,175,135,0.5866666666666667,0.6856446077349904,0.6342277481613848,0.4260869565217391,0.9215971984800637,20,36,2.4,peak2peak,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.6342277481613848,0.5941872981700753
0.8712083001155406,33,0.7795527156549521,0.4357142857142857,0.5589919816723941,244,69,316,0.7748398824846146,0.9534883720930233,0.4686213315488282,1.0,1.0,15,18,0.7392396791285114,0.9152792706415339,0.7414714304166681,1.1544433394900155,442,176,133,0.5885486018641811,0.6642301349130345,0.6252453256275674,0.4191304347826087,0.9152792706415339,25,28,1.8666666666666667,peak2peak,dist_sig_90_10,distance_sigma,0.9,0.0,0.1,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.6252453256275674,0.5589919816723941
0.8090000001247972,30,0.7841530054644809,0.5125,0.6198704103671705,287,79,273,0.7769052238016053,0.9375,0.5333767519670032,1.0,1.0,15,15,0.7411522343693812,0.923029152490192,0.7265154405469262,1.0565068244519273,443,178,132,0.5883134130146083,0.701619254776457,0.642473360081415,0.4191304347826087,0.923029152490192,24,33,2.2,peak2peak,dist_sig_75_25,distance_sigma,0.75,0.0,0.25,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.642473360081415,0.6198704103671705
0.7163396999239922,33,0.8214285714285714,0.4928571428571429,0.6160714285714286,276,60,284,0.764797158588205,0.9375,0.5118081245160229,1.0,1.0,15,18,0.7379169166734366,0.912492413096568,0.7248185361174058,1.06100628116499,437,196,138,0.5667963683527886,0.6676925570203868,0.6151794181337201,0.37913043478260866,0.912492413096568,23,35,2.3333333333333335,peak2peak,dist_sig_60_40,distance_sigma,0.6,0.0,0.4,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.6151794181337201,0.6160714285714286
0.8543543999549001,32,0.7849162011173184,0.5017857142857143,0.6122004357298474,281,77,279,0.7750770098558881,0.9534883720930233,0.5218377058178338,1.0,1.0,15,17,0.7408573379764836,0.9173712856133939,0.7205877000056953,1.0922141060864883,442,176,133,0.5885486018641811,0.7013682356956255,0.6424868049311269,0.4278260869565217,0.9173712856133939,20,29,1.9333333333333333,peak2peak,dist_meta_80_10_10,all_terms,0.8,0.1,0.1,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.6424868049311269,0.6122004357298474
0.91798449982889,32,0.7471590909090909,0.46964285714285714,0.5767543859649122,263,89,297,0.7693952599852119,0.9375,0.5107865005689394,1.0,1.0,15,17,0.7405624415835861,0.9134063864713315,0.7186917529205105,1.101970522125079,439,184,136,0.5783926218708827,0.7076066115548492,0.639745608277525,0.3947826086956522,0.9134063864713315,28,32,2.1333333333333333,peak2peak,dist_meta_70_20_10,all_terms,0.7,0.2,0.1,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.639745608277525,0.5767543859649122
0.9698141999542713,32,0.7492447129909365,0.44285714285714284,0.5566778900112234,248,83,312,0.7718172205495873,0.9375,0.47626895670929026,1.0,1.0,15,17,0.7408573379764836,0.9144040346824069,0.7186917529205105,1.1380998472802013,440,181,135,0.582010582010582,0.646023617107036,0.6131823394269011,0.40521739130434786,0.9144040346824069,26,32,2.1333333333333333,peak2peak,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.6131823394269011,0.5566778900112234
0.9050197000615299,31,0.8044077134986226,0.5214285714285715,0.6327193932827736,292,71,268,0.7766136393210943,0.9375,0.5490562483492141,1.0,1.0,15,16,0.7417906264639551,0.9197088735371141,0.7226886178843135,1.1226703884265425,443,186,132,0.5821287779237845,0.6204366524213316,0.6009775621877689,0.39826086956521745,0.9197088735371141,28,36,2.4,peak2peak,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,position_only,0,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,716,14.32,14.0,15,15,38.333333333333336,38.0,1.0,12.0,15,0.6009775621877689,0.6327193932827736
0.7219054999295622,38,0.7269938650306749,0.42702702702702705,0.5380249716231555,237,89,318,0.7991404061508102,0.9375,0.45868228868687866,1.0,1.0,15,23,0.6910871184837741,0.9075439602792873,0.6369301387120091,0.8826133825145868,450,231,120,0.5617977528089888,0.5757759691793138,0.5687439191818723,0.32280701754385965,0.9075439602792873,35,50,3.3333333333333335,peak2peak,distance_only,ablation,1.0,0.0,0.0,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5687439191818723,0.5380249716231555
1.1256295000202954,35,0.7377049180327869,0.40540540540540543,0.5232558139534884,225,80,330,0.7939142961281884,0.9393939393939394,0.454379995712615,1.0,1.0,15,20,0.7008260200887045,0.9142281704533806,0.6995520587175434,1.4302144704534085,447,235,123,0.55527950310559,0.5617424400629977,0.5585016230876174,0.25263157894736843,0.9142281704533806,68,57,3.8,peak2peak,intensity_only,ablation,0.0,1.0,0.0,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5585016230876174,0.5232558139534884
1.2007883000187576,35,0.7297297297297297,0.34054054054054056,0.4643734643734644,189,70,366,0.815929483782911,0.9069767441860465,0.38697010925744096,1.0,1.0,15,20,0.7022059547138974,0.9270373540125647,0.7142663003487314,1.1914230731127382,460,236,110,0.5707196029776674,0.5120077905779198,0.5405671863516163,0.28596491228070176,0.9270373540125647,61,60,4.0,peak2peak,sigma_only,ablation,0.0,0.0,1.0,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5405671863516163,0.4643734643734644
0.906706599984318,35,0.703125,0.4864864864864865,0.575079872204473,270,114,285,0.7986508956612997,0.9375,0.5315248670817827,1.0,1.0,15,20,0.6908362117839812,0.908655452812874,0.6476948255374507,0.8431446262384921,449,228,121,0.5626566416040101,0.658686354482613,0.6087809557497471,0.3280701754385965,0.908655452812874,34,50,3.3333333333333335,peak2peak,dist_int_90_10,distance_intensity,0.9,0.1,0.0,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.6087809557497471,0.575079872204473
1.0002078998368233,35,0.6685236768802229,0.43243243243243246,0.5251641137855579,240,119,315,0.7898218941288097,0.9090909090909091,0.4773536216605372,1.0,1.0,15,20,0.6872305098529012,0.8971644939947607,0.6556573530668555,0.906620342295273,444,239,126,0.5488257107540173,0.6126031066102028,0.579838197599523,0.2912280701754386,0.8971644939947607,39,48,3.2,peak2peak,dist_int_75_25,distance_intensity,0.75,0.25,0.0,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.579838197599523,0.5251641137855579
0.8654908000025898,30,0.7294117647058823,0.5585585585585585,0.6326530612244897,310,115,245,0.7864626607695763,0.9090909090909091,0.6049264794659531,1.0,1.0,15,15,0.6850926292604294,0.8922974979482148,0.692765093405969,1.0340734926128212,442,228,128,0.5538847117794486,0.7200788635287354,0.631538339124464,0.3192982456140351,0.8922974979482148,32,49,3.2666666666666666,peak2peak,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.631538339124464,0.6326530612244897
1.000092700123787,39,0.6604938271604939,0.3855855855855856,0.48691695108077354,214,110,341,0.807400010456926,0.9375,0.42547299582642306,1.0,1.0,15,24,0.6958273011226557,0.9089253979530058,0.6721231585241771,0.9705207291348037,454,245,116,0.5570552147239264,0.593298393415101,0.5748912627090532,0.2894736842105263,0.9089253979530058,44,49,3.2666666666666666,peak2peak,dist_sig_90_10,distance_sigma,0.9,0.0,0.1,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5748912627090532,0.48691695108077354
0.8136417001951486,33,0.714975845410628,0.5333333333333333,0.6109391124871001,296,118,259,0.8033331642970566,0.9375,0.5662952312998212,1.0,1.0,15,18,0.6940867634263771,0.9116443637592266,0.644165217420217,0.9302217679502445,452,226,118,0.5678391959798995,0.6789400859230608,0.6209096492317339,0.3403508771929824,0.9116443637592266,32,54,3.6,peak2peak,dist_sig_75_25,distance_sigma,0.75,0.0,0.25,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.6209096492317339,0.6109391124871001
0.7850713999941945,30,0.725,0.5225225225225225,0.607329842931937,290,110,265,0.8176004119073276,0.96875,0.5621771271817171,1.0,1.0,15,15,0.6958273011226557,0.9191334560692057,0.67446264206967,1.222190214201973,460,222,110,0.5808080808080808,0.5748772612636414,0.5778350619465222,0.35964912280701755,0.9191334560692057,33,54,3.6,peak2peak,dist_sig_60_40,distance_sigma,0.6,0.0,0.4,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5778350619465222,0.607329842931937
1.059871400007978,35,0.7016574585635359,0.45765765765765765,0.5539803707742639,254,108,301,0.8057833067471992,0.9375,0.49658410693753413,1.0,1.0,15,20,0.6941921616283713,0.9134169858180166,0.6762644038169808,1.0041578294795583,453,236,117,0.5620347394540943,0.6134388555484254,0.5871745458968542,0.32280701754385965,0.9134169858180166,33,50,3.3333333333333335,peak2peak,dist_meta_80_10_10,all_terms,0.8,0.1,0.1,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5871745458968542,0.5539803707742639
0.9179435998667032,36,0.711864406779661,0.4540540540540541,0.5544554455445544,252,102,303,0.8039148909252949,0.9375,0.49273795309138024,1.0,1.0,15,21,0.692659695203975,0.9067843727172139,0.6762644038169808,1.0098455322245357,452,235,118,0.5614906832298137,0.6018170681803846,0.5813042893287194,0.32280701754385965,0.9067843727172139,33,50,3.3333333333333335,peak2peak,dist_meta_70_20_10,all_terms,0.7,0.2,0.1,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5813042893287194,0.5544554455445544
0.9720612999517471,37,0.72,0.4540540540540541,0.5569060773480663,252,98,303,0.8019505923040194,0.9487179487179487,0.49300990336333056,1.0,1.0,15,22,0.6913380251835669,0.9030402960165387,0.67446264206967,1.006136299522629,451,237,119,0.5588599752168525,0.616603384713155,0.5870221054606216,0.31228070175438594,0.9030402960165387,36,50,3.3333333333333335,peak2peak,dist_meta_50_40_10,all_terms,0.5,0.4,0.1,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5870221054606216,0.5569060773480663
0.973231100011617,33,0.7628571428571429,0.4810810810810811,0.5900552486187846,267,83,288,0.813543443896871,0.9487179487179487,0.5231017581063481,1.0,1.0,15,18,0.6982165053596214,0.9184544318890446,0.6556573530668555,1.160651780366993,458,225,112,0.5761006289308176,0.5577294357946823,0.5668406114019588,0.33684210526315794,0.9184544318890446,41,54,3.6,peak2peak,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,position_only,1,2,S3,15,600.0,150.0,"S3: N=15, I=600+/-150",fragmented_gt_v2,773,15.46,15.0,15,15,38.0,39.0,0.0,12.0,15,0.5668406114019588,0.5900552486187846
1.352301400154829,50,0.7410256410256411,0.3921302578018996,0.512866015971606,289,101,448,0.7672714149710489,0.9453748006379585,0.43306739488736473,1.0,1.0,20,30,0.7168354892605064,0.9018546030819514,0.6731486724778866,1.2323917987703537,581,255,176,0.5741106719367589,0.5044768903393883,0.5381687156360102,0.3698811096433289,0.9018546030819514,46,46,2.3,peak2peak,distance_only,ablation,1.0,0.0,0.0,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5381687156360102,0.512866015971606
1.2834286000579596,45,0.718421052631579,0.3704206241519674,0.48880931065353617,273,107,464,0.7681377038618498,0.9298913043478261,0.42364792316274275,1.0,1.0,20,25,0.7153441560434979,0.9066874878562593,0.7385474474543348,2.525518245374381,581,260,176,0.5712881022615536,0.4571055238861714,0.5110175606319259,0.27476882430647287,0.9066874878562593,113,58,2.9,peak2peak,intensity_only,ablation,0.0,1.0,0.0,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5110175606319259,0.48880931065353617
1.1680777000728995,44,0.7401574803149606,0.38263229308005425,0.5044722719141324,282,99,455,0.7761768331308947,0.9442724458204335,0.4450665987702685,1.0,1.0,20,24,0.7212483008499843,0.9027658706080852,0.7427534338292116,2.050475557861172,587,256,170,0.579466929911155,0.4413294905167971,0.5057033171228192,0.26552179656538966,0.9027658706080852,130,60,3.0,peak2peak,sigma_only,ablation,0.0,0.0,1.0,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5057033171228192,0.5044722719141324
1.533258899813518,53,0.7386363636363636,0.35278154681139756,0.4775022956841138,260,92,477,0.7669299791311072,0.9716905901116428,0.39143377733518714,1.0,1.0,20,33,0.7114924598950664,0.8975253426981918,0.658459839094263,1.2664385374484426,581,270,176,0.5657254138266796,0.5017277345799077,0.5327664875661201,0.34346103038309117,0.8975253426981918,51,43,2.15,peak2peak,dist_int_90_10,distance_intensity,0.9,0.1,0.0,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5327664875661201,0.4775022956841138
1.5176832999568433,50,0.7917737789203085,0.417910447761194,0.5470692717584369,308,81,429,0.7797187871255555,0.9631093544137023,0.45813418477088874,1.0,1.0,20,30,0.7168354892605064,0.9045209005940382,0.6850023843064137,1.3272575230414045,591,261,166,0.5805500982318271,0.5678038349204786,0.5741415958972943,0.3751651254953765,0.9045209005940382,46,43,2.15,peak2peak,dist_int_75_25,distance_intensity,0.75,0.25,0.0,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5741415958972943,0.5470692717584369
1.3635256998240948,46,0.7678571428571429,0.46675712347354137,0.580590717299578,344,104,393,0.7733077226997854,0.9407608695652174,0.5059552468566567,1.0,1.0,20,26,0.716911415079094,0.9066765459753656,0.6881043836996135,2.0641097880287673,586,254,171,0.579624134520277,0.5845670600999439,0.5820903506153428,0.38573315719947154,0.9066765459753656,40,48,2.4,peak2peak,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5820903506153428,0.580590717299578
1.5308926000725478,46,0.7770419426048565,0.47761194029850745,0.5915966386554621,352,101,385,0.7716247433886249,0.9410755148741419,0.5183778432399119,1.0,1.0,20,26,0.7169873408976815,0.9058820904091164,0.726845509202507,1.4934153007358741,585,258,172,0.5763546798029556,0.6054176357518476,0.5907074467118377,0.3672391017173051,0.9058820904091164,49,47,2.35,peak2peak,dist_sig_90_10,distance_sigma,0.9,0.0,0.1,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5907074467118377,0.5915966386554621
1.1595202998723835,44,0.7293064876957495,0.4423337856173677,0.5506756756756758,326,121,411,0.7763273660499699,0.9519450800915332,0.4925075049422176,1.0,1.0,20,24,0.7237853970620375,0.9100583658911126,0.6542523548247563,0.9471412191229717,588,252,169,0.5827552031714569,0.6190817521920462,0.6006439147102195,0.3844121532364597,0.9100583658911126,45,47,2.35,peak2peak,dist_sig_75_25,distance_sigma,0.75,0.0,0.25,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.6006439147102195,0.5506756756756758
1.4906957000494003,43,0.7312348668280871,0.4097693351424695,0.5252173913043479,302,111,435,0.778988241210845,0.9621318373071529,0.4542915614526173,1.0,1.0,20,23,0.7223165483211467,0.9117238496682969,0.6571911425913552,1.12951654487657,590,252,167,0.5847373637264618,0.5289568899510597,0.5561482332570434,0.3712021136063408,0.9117238496682969,57,47,2.35,peak2peak,dist_sig_60_40,distance_sigma,0.6,0.0,0.4,position_only,0,3,S4,20,550.0,200.0,"S4: N=20, I=550+/-200",fragmented_gt_v2,951,19.02,19.0,20,20,37.85,37.5,1.0,12.0,20,0.5561482332570434,0.5252173913043479
